Time [h];Ambient Temperature Memprechtshofen 2022 [°C];Daily water temperature of Rhine River at Iffezheim 2022 [°C];FWN-NEU: Vorlauftemperatur [°C];FWN-NEU: Rücklauftemperatur [°C];Heat Demand in [MWh]
4825;24.5;24.8;82.89397424;66.39946189;28.87189457
4826;24.5;24.8;83.11984069;66.63832431;31.7970031
4827;23.4;24.8;83.3436557;66.88756407;28.02744422
4828;22.4;24.8;83.6897233;67.13680382;28.19757831
4829;21.7;24.8;84.32907303;67.38604358;30.36320297
4830;22;24.8;84.96053266;67.63528334;29.20422421
4831;23.3;24.8;85.0342251;67.8845231;28.18223971
4832;25.3;24.8;84.85828768;68.13376285;29.20287167
4833;25.9;24.8;84.68235025;68.27982798;29.98991127
4834;25.5;24.8;84.50641283;68.1673071;28.98404537
4835;22.1;24.8;84.33047541;68.04239531;29.16752239
4836;20.3;24.8;84.57025239;67.91748352;28.36892129
4837;20;24.8;85.35447186;67.79257173;30.10243489
4838;20.2;24.8;85.3736384;67.66810056;29.85007487
4839;22.9;24.8;85.21666599;67.58629014;28.27321056
4840;24.9;24.8;85.05969358;67.53261593;28.59546104
4841;25.4;24.8;84.90272117;67.47894172;28.05805858
4842;26.2;24.8;84.74574876;67.42526751;29.3871173
4843;25.4;24.8;84.58877635;67.3715933;28.01261367
4844;23.4;24.8;84.42852578;67.31791909;31.81631314
4845;21.4;24.8;84.25531609;67.2840623;28.30209851
4846;20.8;24.8;84.0807767;67.3450902;30.77171273
4847;19.1;24.8;83.90623731;67.41850771;30.36463889
4848;18.6;24.8;83.69007753;67.49192523;31.22900689
4849;18.7;24.9;83.41347217;67.56534274;28.91238048
4850;17.8;24.9;83.13919096;67.63876026;30.97354077
4851;16.1;24.9;83.22023923;67.71217777;29.69020687
4852;15.2;24.9;83.54810594;67.78559529;29.36343213
4853;16;24.9;83.87597266;67.83863926;28.04118562
4854;16.3;24.9;84.20383937;67.79963438;30.95923326
4855;18.6;24.9;84.53170609;67.74941536;28.89676947
4856;20;24.9;84.8595728;67.66340371;31.48217899
4857;21.6;24.9;85.18743952;67.32566052;28.13794982
4858;22.1;24.9;85.46456962;66.93912999;31.56623866
4859;22.8;24.9;84.91758983;66.55259946;31.60179225
4860;23.8;24.9;84.08160363;66.17633432;30.51850108
4861;24.6;24.9;83.51902764;66.09703515;29.53481138
4862;26.7;24.9;83.64995626;66.15453878;28.2814097
4863;27.6;24.9;83.81494972;66.2120424;28.10428026
4864;27.9;24.9;83.93391381;66.27471787;31.88392676
4865;28.2;24.9;83.63330579;66.34512609;30.10752301
4866;27.4;24.9;83.23177887;66.34599216;28.65450301
4867;25;24.9;82.93896096;66.31425936;28.14769411
4868;22.6;24.9;84.41321005;66.28252657;30.62524173
4869;20.5;24.9;85.59407719;66.25079378;29.85563778
4870;19.6;24.9;84.98829165;66.21906099;30.00089866
4871;18.2;24.9;84.26402552;66.1876196;31.98724239
4872;17.4;24.9;85.51756134;66.40874662;29.26381127
4873;17;25.1;86.24454177;66.86268969;30.71061985
4874;16.7;25.1;86.26469551;67.31663275;29.2635879
4875;17;25.1;86.28481369;67.77057581;31.31615733
4876;16.8;25.1;85.90357547;68.22451888;31.31253416
4877;16;25.1;85.13584398;68.67846194;31.33765078
4878;15.9;25.1;84.90050037;69.13240501;28.63214007
4879;15.8;25.1;85.95817937;69.58061462;30.38266447
4880;17.5;25.1;85.58459993;69.33694496;31.79872255
4881;18.9;25.1;85.16835029;68.61630611;31.4663337
4882;20;25.1;84.75210065;67.89566725;29.08217953
4883;20.8;25.1;84.33585101;67.1750284;28.05370509
4884;19.4;25.1;82.90311206;66.53226484;29.94038172
4885;20;25.1;80.63732486;66.2121992;28.3511443
4886;21;25.1;78.6472417;65.92738297;29.35541589
4887;21.1;25.1;77.60313535;65.64269399;29.10163211
4888;22.2;25.1;77.02411669;65.50416753;30.78750041
4889;21.9;25.1;80.27207193;65.49542172;30.02457233
4890;23.3;25.1;81.83246044;65.4866759;31.89381801
4891;21.9;25.1;81.49187218;65.47793009;30.45047857
4892;19.1;25.1;82.09122553;65.49752757;28.33622852
4893;17.4;25.1;82.69965297;65.65104256;29.27848987
4894;17.2;25.1;83.30808041;65.82177329;28.86434559
4895;15.3;25.1;83.91217831;66.04470407;30.62801257
4896;14.9;25.1;84.03614723;66.49310617;30.4022161
4897;14.1;25.6;84.00356562;66.96748494;28.71032751
4898;13;25.6;84.53665687;67.4418637;27.38644286
4899;12.2;25.6;85.11530721;67.91624246;25.90189619
4900;11.7;25.6;85.68897698;68.39062122;25.45815435
4901;12.1;25.6;86.14906908;68.86499998;26.72981982
4902;13.3;25.6;86.52766417;69.33937874;29.44367513
4903;16;25.6;86.71616582;69.71068076;28.97302067
4904;18.8;25.6;86.87437729;69.65123952;30.32716334
4905;21.8;25.6;86.84531622;69.51205291;30.06137023
4906;23.4;25.6;86.67818386;69.08125672;31.03269639
4907;23.8;25.6;86.51105151;68.58062937;29.07986126
4908;25.3;25.6;84.52766316;68.08000201;31.08073928
4909;26.9;25.6;81.93433636;67.57937466;31.26864474
4910;27.2;25.6;80.6702064;67.0787473;30.61234059
4911;27.7;25.6;79.40607643;66.57811995;28.18137237
4912;28.2;25.6;78.44738694;66.20402458;31.98596563
4913;28.6;25.6;79.80558544;66.32637277;29.90027344
4914;29.1;25.6;81.56230109;66.49914059;30.17959733
4915;25.7;25.6;82.67922825;66.67190841;29.02869989
4916;22.3;25.6;83.65959331;66.84467623;31.66899805
4917;20.5;25.6;84.55726802;67.01744405;31.40296105
4918;21.4;25.6;84.36762519;67.16843264;29.03289674
4919;20.8;25.6;83.89195629;66.92841531;31.07520304
4920;20.5;25.6;86.45153031;66.64907187;31.24019067
4921;19.9;25.7;86.23288521;67.14413623;28.55609608
4922;20.3;25.7;86.00528127;67.79528883;29.90996879
4923;20.2;25.7;84.98017095;68.44644142;30.88293004
4924;21;25.7;85.83876903;69.09759401;31.75094926
4925;21.1;25.7;86.50744432;69.74874661;31.27687889
4926;21.5;25.7;85.7740358;70;30.09471033
4927;23.2;25.7;85.81229203;69.60239496;30.32699563
4928;26.2;25.7;86.28289882;69.19579066;31.44694891
4929;29;25.7;85.1064314;68.78918635;28.52556807
4930;30.9;25.7;84.37337146;68.38258205;29.96625999
4931;31;25.7;82.75143948;67.97597774;29.15268593
4932;32.5;25.7;81.0783556;67.56937344;30.00646788
4933;32.9;25.7;80.60111438;67.16276914;29.82611105
4934;33.4;25.7;80.12387317;66.78222645;30.27930242
4935;34.3;25.7;79.64663195;66.44071061;31.37582167
4936;34.2;25.7;79.17758582;66.09957462;30.98105748
4937;33.4;25.7;78.77344642;65.75843863;28.71766259
4938;33;25.7;79.35562548;65.41730264;31.87292186
4939;20.6;25.7;80.68888013;65.24403973;31.94592764
4940;21;25.7;81.08423876;65.26224821;29.9553082
4941;20.4;25.7;81.39229654;65.28066045;30.159324
4942;19.7;25.7;81.72996562;65.29907268;29.21392658
4943;20.9;25.7;82.06763471;65.45968252;30.17226011
4944;19.9;25.7;82.42351936;66.00337574;31.81277066
4945;19.3;25.6;82.85886087;66.56827942;30.37042783
4946;19;25.6;83.30950023;67.1331831;30.69150799
4947;18.3;25.6;84.19810781;67.69808678;30.65202381
4948;18.2;25.6;85.44416033;68.26299046;29.83341241
4949;17.7;25.6;85.52737644;68.82789414;28.6607713
4950;18.1;25.6;87.12076846;69.39279783;30.68168092
4951;18.3;25.6;86.51759214;69.76891315;29.27476078
4952;20;25.6;86.63976671;69.70764727;30.29939087
4953;20.8;25.6;86.1763638;69.53603721;29.82502523
4954;21.9;25.6;86.14705546;69.16333728;31.46585996
4955;22.7;25.6;85.38526162;68.78369595;29.28190256
4956;22.8;25.6;82.17441004;68.40405462;30.47086537
4957;24.5;25.6;81.86664672;68.02441328;31.72825081
4958;22.9;25.6;81.6185731;67.64477195;30.16700839
4959;22.5;25.6;80.99465395;67.36942138;28.45131551
4960;22.8;25.6;80.42741907;67.38435771;30.23493002
4961;21.6;25.6;79.86018419;67.41639003;31.98175419
4962;20.7;25.6;79.50530186;67.44748123;30.09644787
4963;20;25.6;80.92140788;67.09341293;31.64488243
4964;18.8;25.6;81.16790588;66.42403205;30.43953122
4965;17.9;25.6;81.06161597;65.8880578;29.00279396
4966;17.7;25.6;80.95532606;65.59757521;28.98602517
4967;17.7;25.6;80.85675867;65.54415203;30.59023085
4968;15.9;25.6;80.92279399;65.81103653;29.03551596
4969;15.3;25.4;81.0551711;66.0799422;30.29233985
4970;14.8;25.4;81.30394223;66.34884787;31.37896676
4971;14.4;25.4;81.98768594;66.61775354;28.55259666
4972;13.8;25.4;82.53699512;66.88665921;29.44518663
4973;13.7;25.4;83.31482751;67.15556488;27.10247496
4974;13.7;25.4;84.89794441;67.42447055;28.1436616
4975;13.9;25.4;85.44385957;67.43224384;29.7109385
4976;14.6;25.4;84.59215895;67.08808044;28.02442781
4977;15.2;25.4;85.25810629;66.74202495;29.777309
4978;15;25.4;84.43990823;66.41963909;29.20997779
4979;16;25.4;81.87977497;66.29610417;31.99854042
4980;17.4;25.4;80.99919088;66.27717748;31.94754683
4981;19.1;25.4;81.04737523;66.33611461;28.97241424
4982;18.8;25.4;80.92566301;66.39538225;31.00935212
4983;19.1;25.4;80.78944167;66.45464989;28.14516952
4984;21.6;25.4;80.65057543;66.51391753;30.0834
4985;21.7;25.4;80.24690153;66.57318517;31.03217955
4986;20.7;25.4;80.89501811;66.63245281;30.82093923
4987;18.9;25.4;81.74422092;66.69170225;28.84901941
4988;15.6;25.4;82.11286699;66.69468695;29.40385833
4989;13.4;25.4;82.30107917;66.64532918;27.8846504
4990;12.9;25.4;82.40175503;66.64727934;28.00396111
4991;11.6;25.4;82.50299929;66.83028253;26.18602025
4992;11.8;25.4;82.64150823;67.02909798;25.81340118
4993;11;24.8;82.80243485;67.22791342;26.61065235
4994;10.1;24.8;82.96336146;67.42672887;23.40344009
4995;9.6;24.8;83.30601943;67.62394804;24.56188658
4996;8.7;24.8;84.88910052;67.71918617;23.90315503
4997;8.6;24.8;84.90875677;67.75348939;21.09315918
4998;10.4;24.8;85.04167146;67.78779261;22.87671829
4999;13.4;24.8;85.18517008;67.82209583;27.33286421
5000;15.7;24.8;85.9436282;67.81006589;28.33087474
5001;18.2;24.8;87.4111133;67.59496281;28.9280748
5002;20.3;24.8;86.85215019;67.35603055;30.72934679
5003;21.9;24.8;85.55450813;67.1170983;30.59307233
5004;23;24.8;85.21755859;66.93294566;28.85978412
5005;23.6;24.8;85.07256485;67.47493452;30.21158823
5006;24.2;24.8;84.92757112;68.24307283;31.76253337
5007;24.8;24.8;84.78257738;68.62065795;30.6235036
5008;24.6;24.8;84.67734657;68.15356322;29.71615037
5009;25.1;24.8;84.77570358;67.80664001;31.65785884
5010;24.2;24.8;84.90276014;67.62484706;31.83898671
5011;22.4;24.8;83.80075029;67.44316036;30.90946915
5012;19.3;24.8;82.08927731;67.26219563;31.78184738
5013;17.5;24.8;81.84906525;67.16283933;31.27263583
5014;17.3;24.8;81.66364661;67.11903704;28.04139486
5015;15.5;24.8;81.47822797;67.07523475;30.66727046
5016;14.9;24.8;81.31339581;67.03143246;31.56020372
5017;14.8;24.5;81.65190508;66.98763018;28.02299336
5018;14.7;24.5;82.20699185;66.94382789;29.57638021
5019;14.9;24.5;84.14521551;67.00146647;29.47501241
5020;14.8;24.5;84.01624157;67.23102659;31.4537063
5021;14.4;24.5;83.97441779;67.46340725;30.06364185
5022;14.8;24.5;85.55241563;67.69578791;31.5323403
5023;17.2;24.5;86.08345017;67.92816857;31.78091062
5024;18.7;24.5;86.87102225;68.14909646;28.70588054
5025;21.5;24.5;87.09777471;68.19729053;28.60387313
5026;23.3;24.5;86.79072457;68.18738502;30.98462294
5027;25.1;24.5;86.53439413;68.1774795;30.39148079
5028;27.3;24.5;86.05300008;68.1629997;31.92162872
5029;27;24.5;86.89548075;68.09755525;31.07395523
5030;28.2;24.5;86.65054485;68.01793305;28.75610387
5031;27.3;24.5;86.18728993;67.93831084;31.33491863
5032;24.9;24.5;85.47757637;67.85868863;28.81541033
5033;18.1;24.5;85.10940668;67.77906643;31.56751408
5034;18.7;24.5;84.88238272;67.69944422;28.52218249
5035;18.4;24.5;83.30490324;67.61982201;29.93605305
5036;18;24.5;81.89075883;67.51327507;30.03081885
5037;17;24.5;81.05438769;67.37981237;28.94064818
5038;17;24.5;80.43076325;67.24634967;28.80865428
5039;17.2;24.5;79.80713882;67.11288696;30.80779329
5040;17.4;24.5;79.69711551;66.97942426;28.48754876
5041;17;24.7;80.49656456;66.84596156;30.51928639
5042;16.6;24.7;81.17824528;66.76657041;31.14657171
5043;16.3;24.7;81.52235929;66.94628593;29.58872569
5044;16.1;24.7;81.85042461;67.15986733;28.21565305
5045;15.9;24.7;82.17848994;67.18117921;28.83751601
5046;15.8;24.7;82.58712634;67.00760414;30.79277781
5047;16.3;24.7;83.16418936;66.83402686;30.18163298
5048;16.4;24.7;83.43280882;66.66044957;28.44424708
5049;16.1;24.7;82.73876978;66.48687229;29.18280259
5050;15.8;24.7;82.68506561;66.31329501;30.3457278
5051;15.6;24.7;83.45985984;66.13985271;31.75344336
5052;15.7;24.7;85.23092526;66.43693272;28.85796212
5053;16.6;24.7;84.95653982;67.17358756;30.87178021
5054;17.9;24.7;84.38530749;67.90251829;31.97858455
5055;18.5;24.7;84.34942148;68.21360624;31.09472518
5056;18;24.7;84.58064508;68.28624184;30.09496195
5057;18.2;24.7;85.75354569;68.35887743;28.95917593
5058;18.1;24.7;85.61888536;68.43151303;31.74874946
5059;17.6;24.7;85.46856993;68.47021869;30.6033569
5060;16.7;24.7;84.98001098;68.44942873;29.3543151
5061;16.2;24.7;81.56292424;68.29962482;28.45684141
5062;15.9;24.7;81.32462367;68.0417363;29.37038375
5063;15.7;24.7;81.11028336;67.78384778;30.00741757
5064;15.1;24.7;80.95185618;67.52595926;31.19602837
5065;14.7;24.7;81.79591971;67.26807073;30.28531108
5066;13.9;24.7;82.75788614;67.10042092;29.06300021
5067;13.6;24.7;83.44355222;67.32007009;27.61792368
5068;13.2;24.7;85.62918208;67.58398158;26.18798514
5069;13.3;24.7;87.42954599;67.84789308;28.60795385
5070;13.7;24.7;86.50942585;68.11180457;28.0110274
5071;15.4;24.7;87.46467812;68.37571607;28.90837252
5072;17.3;24.7;86.67786662;68.62446419;28.59510383
5073;19.3;24.7;87.24000749;68.78812198;30.01556852
5074;21.1;24.7;87.96995545;68.93853639;30.52412387
5075;22.8;24.7;87.08161946;69.0849856;29.80947254
5076;23.2;24.7;85.93000701;68.97829401;29.35025367
5077;24.7;24.7;85.61480629;68.72037703;28.87180481
5078;23.7;24.7;85.61480629;68.46246005;28.62162565
5079;24.9;24.7;85.47281461;68.20473038;31.99369104
5080;26.3;24.7;84.99372843;68.0345553;28.89511849
5081;25.5;24.7;84.50026556;67.93699553;31.01009912
5082;25;24.7;84.00811362;67.73293659;29.29755816
5083;23.7;24.7;83.54765876;67.15554497;31.66487313
5084;22.8;24.7;83.58626786;66.56159525;28.32526979
5085;21.4;24.7;83.77879593;66.4460321;31.78837348
5086;21.7;24.7;83.67909243;66.55528416;28.85198462
5087;20.8;24.7;83.53662986;66.66453623;28.56944185
5088;19.9;24.7;83.77832101;66.79014112;31.04228622
5089;18.5;24.8;84.11819398;66.97569563;29.58771049
5090;18.2;24.8;84.31551721;67.1667866;30.24487818
5091;17.5;24.8;84.46757204;67.35787756;31.61906917
5092;17.3;24.8;84.61962687;67.54896853;29.03703653
5093;17.9;24.8;84.7705625;67.7400595;31.52173995
5094;18.2;24.8;84.62892712;67.93115046;30.03637621
5095;18.3;24.8;84.25968233;68.12224143;31.50873268
